"Date","UserId","AdminHrs1","AdminHrs2","AdminHrs3","ClientHrs1","ClientHrs2","ClientHrs3","TargetClientHrs","TotalWorkingHoursWeek","UtilizacionPercent","ClientTimePercent","AdminTimePercent"
2017-01-01 00:00:00,1053,0.0,4.0,33.0,193.0,0.0,1.0,231.0,40,1.5772357723577235,1.2125,0.23125
2017-01-01 00:00:00,1082,3.0,0.0,0.0,56.0,0.0,0.0,48.0,40,0.35668789808917195,0.35,0.01875
2017-01-01 00:00:00,1118,32.0,40.0,96.0,8.0,0.0,0.0,88.0,40,0.0,0.05,1.05
2017-01-01 00:00:00,1210,14.0,1.0,0.0,28.0,77.0,0.0,90.0,40,0.7241379310344828,0.65625,0.09375
2017-01-01 00:00:00,1235,1.5,0.0,0.0,130.0,7.0,0.0,129.6,40,0.8643533123028391,0.85625,0.009375
2017-01-01 00:00:00,1252,35.0,15.0,118.0,13.0,41.0,0.0,88.0,40,0.0,0.3375,1.05
2017-01-01 00:00:00,1281,0.0,1.0,0.0,156.0,7.0,0.0,147.6,40,1.0251572327044025,1.01875,0.00625
2017-01-01 00:00:00,1282,0.0,0.0,0.0,160.0,0.0,0.0,144.0,40,1.0,1.0,0.0
2017-01-01 00:00:00,1287,0.0,0.0,0.0,213.5,0.0,0.0,151.2,40,1.334375,1.334375,0.0
2017-01-01 00:00:00,1311,0.0,1.0,0.0,239.0,0.0,0.0,151.2,40,1.5031446540880504,1.49375,0.00625
2017-01-01 00:00:00,1345,32.0,1.0,0.0,129.5,21.0,0.0,151.2,40,1.18503937007874,0.940625,0.20625
2017-01-01 00:00:00,1350,0.0,0.0,0.0,199.0,0.0,0.0,151.2,40,1.24375,1.24375,0.0
2017-01-01 00:00:00,1364,15.0,5.0,0.0,135.0,0.0,0.0,151.2,40,0.9642857142857143,0.84375,0.125
2017-01-01 00:00:00,1371,0.0,0.0,0.0,180.5,0.0,0.0,151.2,40,1.128125,1.128125,0.0
2017-01-01 00:00:00,1388,2.0,1.0,0.0,158.0,0.0,0.0,126.0,40,1.0063694267515924,0.9875,0.01875
2017-01-01 00:00:00,1391,0.0,0.0,46.0,134.0,0.0,0.0,151.2,40,1.1754385964912282,0.8375,0.2875
2017-01-01 00:00:00,1005,0.0,2.0,0.0,164.0,10.0,0.0,132.0,40,1.1012658227848102,1.0875,0.0125
2017-01-01 00:00:00,12,0.0,56.0,0.0,97.0,16.0,0.0,144.0,40,1.0865384615384615,0.70625,0.35
2017-01-01 00:00:00,20,0.0,70.0,0.0,58.0,0.0,0.0,128.0,40,0.6444444444444445,0.3625,0.4375
2017-01-01 00:00:00,34,0.0,0.0,0.0,164.0,0.0,0.0,164.0,40,1.025,1.025,0.0
2017-01-01 00:00:00,35,0.0,16.0,0.0,0.0,0.0,0.0,16.0,40,0.0,0.0,0.1
2017-01-01 00:00:00,55,2.0,60.0,0.0,100.0,6.0,0.0,151.2,40,1.0816326530612246,0.6625,0.3875
2017-01-01 00:00:00,58,0.0,0.0,0.0,72.0,0.0,0.0,72.0,40,0.45,0.45,0.0
2017-01-01 00:00:00,62,0.0,81.0,0.0,29.5,0.0,0.0,86.4,40,0.37341772151898733,0.184375,0.50625
2017-01-01 00:00:00,79,0.0,132.0,0.0,44.0,0.0,0.0,88.0,40,1.5714285714285714,0.275,0.825
2017-01-01 00:00:00,89,0.0,116.0,0.0,102.75,0.0,0.0,151.2,40,2.335227272727273,0.6421875,0.725
2017-01-01 00:00:00,103,0.0,6.0,0.0,154.0,0.0,0.0,160.0,40,1.0,0.9625,0.0375
2017-01-01 00:00:00,157,0.0,23.5,0.0,90.0,0.0,0.0,113.5,40,0.6593406593406593,0.5625,0.146875
2017-01-01 00:00:00,161,2.0,32.0,0.0,112.0,0.0,0.0,136.8,40,0.8888888888888888,0.7,0.2125
2017-01-01 00:00:00,222,0.0,8.0,0.0,0.0,0.0,0.0,8.0,40,0.0,0.0,0.05
2017-01-01 00:00:00,267,0.0,12.0,0.0,122.0,0.0,0.0,118.8,40,0.8243243243243243,0.7625,0.075
2017-01-01 00:00:00,277,0.0,9.0,0.0,196.5,0.0,0.0,151.2,40,1.3013245033112584,1.228125,0.05625
2017-01-01 00:00:00,304,0.0,0.0,0.0,146.5,0.0,0.0,129.6,40,0.915625,0.915625,0.0
2017-01-01 00:00:00,341,0.5,3.25,0.0,201.0,0.0,7.5,154.8,40,1.3344,1.303125,0.0234375
2017-01-01 00:00:00,353,15.0,8.0,0.0,136.0,0.0,0.0,151.2,40,0.9927007299270073,0.85,0.14375
2017-01-01 00:00:00,360,0.0,13.0,0.0,164.0,0.0,0.0,117.6,40,1.1156462585034013,1.025,0.08125
2017-01-01 00:00:00,366,0.0,35.0,0.0,0.0,0.0,0.0,35.0,40,0.0,0.0,0.21875
2017-01-01 00:00:00,370,0.0,0.0,0.0,160.0,0.0,0.0,144.0,40,1.0,1.0,0.0
2017-01-01 00:00:00,376,0.0,0.0,0.0,16.0,8.0,0.0,24.0,40,0.15,0.15,0.0
2017-01-01 00:00:00,376,42.0,25.0,0.0,69.0,8.0,0.0,129.6,40,0.8279569892473119,0.48125,0.41875
2017-01-01 00:00:00,383,0.0,0.0,0.0,72.0,0.0,0.0,72.0,40,0.45,0.45,0.0
2017-01-01 00:00:00,401,0.0,1.0,0.0,200.0,0.0,0.0,144.0,40,1.2578616352201257,1.25,0.00625
2017-01-01 00:00:00,405,0.0,12.0,0.0,155.0,0.0,0.0,144.0,40,1.0472972972972974,0.96875,0.075
2017-01-01 00:00:00,409,191.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,1.19375
2017-01-01 00:00:00,430,0.0,66.5,25.5,50.5,0.0,0.0,142.5,40,0.7426470588235294,0.315625,0.575
2017-01-01 00:00:00,433,17.0,5.0,24.0,119.5,0.0,0.0,117.6,40,1.0482456140350878,0.746875,0.2875
2017-01-01 00:00:00,455,0.0,0.0,0.0,126.0,22.0,0.0,148.0,40,0.925,0.925,0.0
2017-01-01 00:00:00,466,0.0,74.0,0.0,0.0,0.0,0.0,74.0,40,0.0,0.0,0.4625
2017-01-01 00:00:00,467,0.0,155.0,0.0,12.0,0.0,0.0,167.0,40,2.4,0.075,0.96875
2017-01-01 00:00:00,472,0.0,54.0,0.0,73.5,0.0,0.0,111.6,40,0.6933962264150944,0.459375,0.3375
2017-01-01 00:00:00,504,0.0,105.0,0.0,6.5,1.0,0.0,93.6,40,0.13636363636363635,0.046875,0.65625
2017-01-01 00:00:00,539,11.0,141.0,0.0,16.0,0.0,0.0,151.2,40,2.0,0.1,0.95
2017-01-01 00:00:00,562,0.0,24.0,0.0,0.0,0.0,0.0,24.0,40,0.0,0.0,0.15
2017-01-01 00:00:00,562,0.0,130.0,0.0,0.0,0.0,0.0,130.0,40,0.0,0.0,0.8125
2017-01-01 00:00:00,583,4.0,1.0,0.0,191.0,3.0,0.0,114.0,40,1.2516129032258065,1.2125,0.03125
2017-01-01 00:00:00,616,7.0,0.0,0.0,241.0,0.0,0.0,158.4,40,1.5751633986928104,1.50625,0.04375
2017-01-01 00:00:00,618,11.0,137.0,12.0,5.0,2.0,0.0,151.2,40,0.0,0.04375,1.0
2017-01-01 00:00:00,630,0.0,0.0,0.0,21.0,0.0,0.0,21.0,40,0.13125,0.13125,0.0
2017-01-01 00:00:00,689,3.0,143.5,0.0,24.5,4.0,0.0,151.2,40,2.111111111111111,0.178125,0.915625
2017-01-01 00:00:00,693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0
2017-01-01 00:00:00,708,0.0,0.0,0.0,149.5,0.0,0.0,149.5,40,0.934375,0.934375,0.0
2017-01-01 00:00:00,726,0.0,20.0,0.0,117.5,0.0,0.0,122.4,40,0.8392857142857143,0.734375,0.125
2017-01-01 00:00:00,746,0.5,15.0,8.0,176.0,0.0,0.0,134.4,40,1.2893772893772895,1.1,0.146875
2017-01-01 00:00:00,757,39.75,98.5,14.25,11.0,0.5,0.0,82.0,40,1.5333333333333334,0.071875,0.953125
2017-01-01 00:00:00,758,0.0,28.5,0.0,86.0,0.0,0.0,114.5,40,0.6539923954372624,0.5375,0.178125
2017-01-01 00:00:00,758,0.0,18.0,0.0,42.0,3.0,0.0,50.4,40,0.31690140845070425,0.28125,0.1125
2017-01-01 00:00:00,862,0.0,0.0,0.0,160.0,0.0,0.0,136.8,40,1.0,1.0,0.0
2017-01-01 00:00:00,888,0.0,83.0,0.0,85.0,0.0,0.0,151.2,40,1.103896103896104,0.53125,0.51875
2017-01-01 00:00:00,897,15.0,2.0,0.0,151.0,0.0,0.0,151.2,40,1.055944055944056,0.94375,0.10625
2017-01-01 00:00:00,911,0.0,0.0,0.0,10.0,0.0,0.0,10.0,40,0.0625,0.0625,0.0
2017-01-01 00:00:00,911,3.5,10.0,5.0,89.5,0.0,22.5,96.0,40,0.7915194346289752,0.7,0.115625
2017-01-01 00:00:00,915,0.0,90.5,0.0,0.0,0.0,0.0,90.5,40,0.0,0.0,0.565625
2017-01-01 00:00:00,920,0.0,0.0,16.75,40.0,0.0,0.0,56.75,40,0.2792321116928447,0.25,0.1046875
2017-01-01 00:00:00,924,0.0,9.25,0.0,90.5,0.0,0.0,99.75,40,0.6003316749585407,0.565625,0.0578125
2017-01-01 00:00:00,933,0.0,0.0,0.0,110.0,6.5,0.0,116.5,40,0.728125,0.728125,0.0
2017-01-01 00:00:00,981,0.0,95.0,0.0,86.0,0.0,0.0,181.0,40,1.323076923076923,0.5375,0.59375
2017-01-01 00:00:00,989,8.0,32.0,8.0,64.0,64.0,0.0,158.4,40,1.1428571428571428,0.8,0.3
2017-01-01 00:00:00,997,12.0,2.0,0.0,10.0,0.0,0.0,21.6,40,0.0684931506849315,0.0625,0.0875
2017-01-01 00:00:00,1003,0.0,46.0,60.0,14.0,4.0,0.0,100.8,40,0.3333333333333333,0.1125,0.6625
2017-01-01 00:00:00,1026,0.0,4.0,0.0,191.0,0.0,0.0,144.0,40,1.2243589743589745,1.19375,0.025
2017-01-01 00:00:00,1059,0.0,119.5,0.0,35.5,14.5,0.0,169.5,40,1.2345679012345678,0.3125,0.746875
2017-01-01 00:00:00,1073,0.0,37.5,0.0,131.0,0.0,0.0,151.2,40,1.0693877551020408,0.81875,0.234375
2017-01-01 00:00:00,1087,0.0,0.0,0.0,60.25,0.0,0.0,60.25,40,0.3765625,0.3765625,0.0
2017-01-01 00:00:00,1161,0.0,101.5,0.0,0.0,0.0,0.0,101.5,40,0.0,0.0,0.634375
2017-01-01 00:00:00,1166,0.0,103.5,23.5,48.0,0.0,0.0,175.0,40,1.4545454545454546,0.3,0.79375
2017-01-01 00:00:00,1170,0.0,0.0,0.0,72.0,0.0,0.0,72.0,40,0.45,0.45,0.0
2017-01-01 00:00:00,1208,0.0,60.5,0.0,79.75,0.0,0.0,140.25,40,0.8015075376884422,0.4984375,0.378125
2017-01-01 00:00:00,1239,0.0,56.0,0.0,35.0,0.0,0.0,86.4,40,0.33653846153846156,0.21875,0.35
2017-01-01 00:00:00,1246,8.0,2.0,0.0,165.0,0.0,0.0,151.2,40,1.1,1.03125,0.0625
2017-01-01 00:00:00,1253,0.0,0.0,0.0,9.0,0.0,0.0,9.0,40,0.05625,0.05625,0.0
2017-01-01 00:00:00,1254,0.0,0.0,0.0,43.0,0.0,0.0,43.0,40,0.26875,0.26875,0.0
2017-01-01 00:00:00,1297,0.0,17.5,40.5,112.0,13.0,0.0,151.2,40,1.2254901960784315,0.78125,0.3625
2017-01-01 00:00:00,1320,0.0,8.0,0.0,0.0,0.0,0.0,8.0,40,0.0,0.0,0.05
2017-01-01 00:00:00,1390,0.0,0.0,0.0,172.0,0.0,0.0,151.2,40,1.075,1.075,0.0
2017-01-01 00:00:00,63,0.0,0.0,0.0,161.0,0.0,0.0,144.0,40,1.00625,1.00625,0.0
2017-01-01 00:00:00,64,0.0,0.0,0.0,8.0,0.0,0.0,8.0,40,0.05,0.05,0.0
2017-01-01 00:00:00,66,0.0,1.0,0.0,213.5,0.0,0.0,151.2,40,1.3427672955974843,1.334375,0.00625
2017-01-01 00:00:00,68,0.0,0.0,0.0,52.0,0.0,0.0,52.0,40,0.325,0.325,0.0
2017-01-01 00:00:00,74,0.0,0.0,0.0,152.0,0.0,0.0,152.0,40,0.95,0.95,0.0
2017-01-01 00:00:00,139,0.0,0.0,0.0,195.5,0.0,0.0,195.5,40,1.221875,1.221875,0.0
2017-01-01 00:00:00,146,24.0,70.0,0.0,30.0,16.0,0.0,129.6,40,0.696969696969697,0.2875,0.5875
2017-01-01 00:00:00,165,0.0,0.0,0.0,155.0,0.0,0.0,121.6,40,0.96875,0.96875,0.0
2017-01-01 00:00:00,191,22.0,0.0,110.0,52.0,0.0,0.0,158.4,40,1.8571428571428572,0.325,0.825
2017-01-01 00:00:00,212,0.0,1.0,0.0,159.0,0.0,0.0,115.2,40,1.0,0.99375,0.00625
2017-01-01 00:00:00,248,0.0,0.0,0.0,64.0,0.0,0.0,64.0,40,0.4,0.4,0.0
2017-01-01 00:00:00,284,6.0,36.0,0.0,120.5,0.0,0.0,151.2,40,1.021186440677966,0.753125,0.2625
2017-01-01 00:00:00,330,7.0,0.0,0.0,188.0,0.0,0.0,151.2,40,1.2287581699346406,1.175,0.04375
2017-01-01 00:00:00,332,0.0,0.0,0.0,64.0,0.0,0.0,64.0,40,0.4,0.4,0.0
2017-01-01 00:00:00,391,0.0,1.0,0.0,260.0,0.0,0.0,117.6,40,1.6352201257861636,1.625,0.00625
2017-01-01 00:00:00,393,9.0,1.0,0.0,98.0,77.0,0.0,134.4,40,1.1666666666666667,1.09375,0.0625
2017-01-01 00:00:00,406,0.0,0.0,0.0,96.0,0.0,0.0,96.0,40,0.6,0.6,0.0
2017-01-01 00:00:00,452,2.0,1.0,0.0,180.5,0.0,0.0,151.2,40,1.1496815286624205,1.128125,0.01875
2017-01-01 00:00:00,460,2.0,22.0,0.0,163.0,0.0,0.0,84.0,40,1.1985294117647058,1.01875,0.15
2017-01-01 00:00:00,465,0.0,83.0,3.0,82.0,0.0,0.0,151.2,40,1.1081081081081081,0.5125,0.5375
2017-01-01 00:00:00,554,0.0,0.0,0.0,28.0,0.0,0.0,28.0,40,0.175,0.175,0.0
2017-01-01 00:00:00,591,0.0,1.0,0.0,184.0,0.0,0.0,144.0,40,1.1572327044025157,1.15,0.00625
2017-01-01 00:00:00,612,0.0,4.0,0.0,53.0,0.0,0.0,57.0,40,0.33974358974358976,0.33125,0.025
2017-01-01 00:00:00,617,0.0,0.0,0.0,170.0,0.0,0.0,170.0,40,1.0625,1.0625,0.0
2017-01-01 00:00:00,632,0.0,0.0,0.0,16.0,0.0,0.0,16.0,40,0.1,0.1,0.0
2017-01-01 00:00:00,640,0.0,1.0,0.0,221.0,0.0,0.0,123.2,40,1.389937106918239,1.38125,0.00625
2017-01-01 00:00:00,660,145.0,1.0,0.0,22.0,0.0,0.0,151.2,40,1.5714285714285714,0.1375,0.9125
2017-01-01 00:00:00,727,0.0,0.0,0.0,0.0,0.0,0.0,-56.0,40,0.0,0.0,0.0
2017-01-01 00:00:00,732,0.0,0.0,0.0,249.0,0.0,0.0,249.0,40,1.55625,1.55625,0.0
2017-01-01 00:00:00,736,0.0,0.0,0.0,176.0,0.0,0.0,176.0,40,1.1,1.1,0.0
2017-01-01 00:00:00,737,1.0,53.0,7.0,0.0,0.0,3.0,32.0,40,0.030303030303030304,0.01875,0.38125
2017-01-01 00:00:00,849,32.0,20.0,0.0,58.0,24.0,0.0,48.0,40,0.7592592592592593,0.5125,0.325
2017-01-01 00:00:00,882,17.0,0.0,0.0,156.0,2.0,0.0,123.2,40,1.1048951048951048,0.9875,0.10625
2017-01-01 00:00:00,893,0.0,34.0,0.0,126.0,0.0,0.0,160.0,40,1.0,0.7875,0.2125
2017-01-01 00:00:00,919,0.0,0.0,0.0,64.0,0.0,0.0,64.0,40,0.4,0.4,0.0
2017-01-01 00:00:00,930,0.0,0.0,0.0,56.0,0.0,0.0,56.0,40,0.35,0.35,0.0
2017-01-01 00:00:00,937,0.0,0.0,0.0,88.0,0.0,0.0,88.0,40,0.55,0.55,0.0
2017-01-01 00:00:00,946,0.0,0.0,0.0,40.0,0.0,0.0,40.0,40,0.25,0.25,0.0
2017-01-01 00:00:00,952,0.0,0.0,0.0,152.0,0.0,0.0,152.0,40,0.95,0.95,0.0
2017-01-01 00:00:00,972,2.0,108.5,0.0,49.5,8.0,0.0,84.0,40,1.1616161616161615,0.359375,0.690625
2017-01-01 00:00:00,977,0.0,1.0,0.0,150.0,2.0,0.0,115.2,40,0.9559748427672956,0.95,0.00625
2017-01-01 00:00:00,1007,6.0,24.0,124.0,30.0,0.0,0.0,151.2,40,5.0,0.1875,0.9625
2017-01-01 00:00:00,1010,0.0,31.5,0.0,159.0,0.0,0.0,114.8,40,1.2373540856031129,0.99375,0.196875
2017-01-01 00:00:00,1032,0.0,0.0,0.0,198.0,0.0,0.0,151.2,40,1.2375,1.2375,0.0
2017-01-01 00:00:00,1034,0.0,0.0,0.0,154.0,0.0,0.0,154.0,40,0.9625,0.9625,0.0
2017-01-01 00:00:00,1037,29.5,1.0,0.0,134.5,19.5,0.0,151.2,40,1.1891891891891893,0.9625,0.190625
2017-01-01 00:00:00,1090,38.0,0.0,0.0,110.0,0.0,0.0,129.6,40,0.9016393442622951,0.6875,0.2375
2017-01-01 00:00:00,1097,0.0,0.0,0.0,164.0,0.0,0.0,140.4,40,1.025,1.025,0.0
2017-01-01 00:00:00,1110,5.0,4.0,0.0,32.0,103.0,0.0,122.4,40,0.8940397350993378,0.84375,0.05625
2017-01-01 00:00:00,1132,21.0,8.5,0.0,80.0,35.0,0.0,117.6,40,0.8812260536398467,0.71875,0.184375
2017-01-01 00:00:00,1157,43.5,22.75,0.0,89.25,0.0,0.0,80.0,40,0.952,0.5578125,0.4140625
2017-01-01 00:00:00,1174,15.0,0.0,0.0,91.0,0.0,0.0,83.2,40,0.6275862068965518,0.56875,0.09375
2017-01-01 00:00:00,1203,0.0,0.0,0.0,103.0,0.0,0.0,103.0,40,0.64375,0.64375,0.0
2017-01-01 00:00:00,1284,6.0,1.0,0.0,165.0,0.0,0.0,151.2,40,1.0784313725490196,1.03125,0.04375
2017-01-01 00:00:00,1285,38.0,67.0,0.0,64.0,0.0,0.0,128.0,40,1.1636363636363636,0.4,0.65625
2017-01-01 00:00:00,1343,0.0,0.0,0.0,67.0,0.0,0.0,67.0,40,0.41875,0.41875,0.0
2017-01-01 00:00:00,1379,0.0,0.0,0.0,150.0,0.0,0.0,150.0,40,0.9375,0.9375,0.0
2017-01-01 00:00:00,1396,5.0,5.0,0.0,116.0,0.0,0.0,115.2,40,0.7733333333333333,0.725,0.0625
2017-01-01 00:00:00,42,0.0,73.0,0.0,105.0,0.0,0.0,158.4,40,1.206896551724138,0.65625,0.45625
2017-01-01 00:00:00,83,0.0,1.0,0.0,178.0,0.0,0.0,158.4,40,1.119496855345912,1.1125,0.00625
2017-01-01 00:00:00,706,0.0,6.0,0.0,146.0,0.0,0.0,136.8,40,0.948051948051948,0.9125,0.0375
2017-01-01 00:00:00,938,0.0,0.0,0.0,144.0,17.5,0.0,161.5,40,1.009375,1.009375,0.0
2017-01-01 00:00:00,958,0.0,0.0,0.0,176.0,0.0,0.0,158.4,40,1.1,1.1,0.0
2017-01-01 00:00:00,1191,0.0,32.0,0.0,104.0,0.0,0.0,122.4,40,0.8125,0.65,0.2
2017-01-01 00:00:00,1196,0.0,16.0,0.0,200.0,18.0,0.0,117.6,40,1.5138888888888888,1.3625,0.1
2017-01-01 00:00:00,1231,0.0,14.0,0.0,162.0,16.5,0.0,192.5,40,1.2226027397260273,1.115625,0.0875
2017-01-01 00:00:00,676,0.0,74.0,18.0,42.0,10.0,0.0,21.6,40,0.7647058823529411,0.325,0.575
2017-01-01 00:00:00,47,0.0,0.0,0.0,120.0,0.0,0.0,120.0,40,0.75,0.75,0.0
2017-01-01 00:00:00,160,0.0,0.0,0.0,64.0,0.0,0.0,64.0,40,0.4,0.4,0.0
2017-01-01 00:00:00,173,0.25,1.5,0.0,150.25,0.0,0.0,136.8,40,0.9494470774091627,0.9390625,0.0109375
2017-01-01 00:00:00,182,0.0,0.0,0.0,85.0,0.0,0.0,85.0,40,0.53125,0.53125,0.0
2017-01-01 00:00:00,189,0.0,20.0,0.0,141.0,0.0,0.0,144.0,40,1.0071428571428571,0.88125,0.125
2017-01-01 00:00:00,230,0.0,0.0,0.0,179.0,0.0,0.0,179.0,40,1.11875,1.11875,0.0
2017-01-01 00:00:00,346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0
2017-01-01 00:00:00,346,14.0,0.0,0.0,154.0,0.0,0.0,151.2,40,1.0547945205479452,0.9625,0.0875
2017-01-01 00:00:00,351,4.0,0.0,0.0,136.0,0.0,28.0,151.2,40,1.0512820512820513,1.025,0.025
2017-01-01 00:00:00,445,0.0,5.0,0.0,140.0,12.0,0.0,100.8,40,0.9806451612903225,0.95,0.03125
2017-01-01 00:00:00,571,0.0,0.5,0.0,144.25,0.0,0.0,144.75,40,0.9043887147335423,0.9015625,0.003125
2017-01-01 00:00:00,585,0.0,0.0,0.0,160.0,0.0,0.0,136.8,40,1.0,1.0,0.0
2017-01-01 00:00:00,649,0.0,0.0,64.0,24.0,0.0,0.0,72.0,40,0.25,0.15,0.4
2017-01-01 00:00:00,705,2.0,0.0,0.0,145.0,0.0,0.0,140.4,40,0.9177215189873418,0.90625,0.0125
2017-01-01 00:00:00,756,21.0,36.0,0.0,111.0,5.0,0.0,84.0,40,1.1262135922330097,0.725,0.35625
2017-01-01 00:00:00,775,9.0,43.0,0.0,84.0,0.0,0.0,95.2,40,0.7777777777777778,0.525,0.325
2017-01-01 00:00:00,847,29.0,2.0,0.0,163.5,1.0,0.0,117.6,40,1.2751937984496124,1.028125,0.19375
2017-01-01 00:00:00,848,16.0,6.5,0.0,164.0,0.0,10.0,112.0,40,1.2654545454545454,1.0875,0.140625
2017-01-01 00:00:00,878,0.0,0.0,108.0,24.0,48.0,0.0,134.4,40,1.3846153846153846,0.45,0.675
2017-01-01 00:00:00,902,11.0,1.5,0.0,153.5,10.5,0.0,151.2,40,1.111864406779661,1.025,0.078125
2017-01-01 00:00:00,932,28.0,0.0,0.0,36.0,0.0,0.0,57.6,40,0.2727272727272727,0.225,0.175
2017-01-01 00:00:00,936,0.0,0.0,0.0,169.0,0.0,3.0,134.4,40,1.075,1.075,0.0
2017-01-01 00:00:00,947,0.0,1.0,0.0,160.0,10.0,1.0,144.0,40,1.0754716981132075,1.06875,0.00625
2017-01-01 00:00:00,963,0.0,63.0,15.0,98.0,0.0,0.0,88.0,40,1.1951219512195121,0.6125,0.4875
2017-01-01 00:00:00,964,0.0,17.0,0.0,135.0,0.0,0.0,136.8,40,0.9440559440559441,0.84375,0.10625
2017-01-01 00:00:00,965,30.0,22.0,4.0,113.0,8.0,0.0,112.0,40,1.1634615384615385,0.75625,0.35
2017-01-01 00:00:00,1064,56.0,0.0,0.0,0.0,0.0,0.0,-67.2,40,0.0,0.0,0.35
2017-01-01 00:00:00,1071,6.0,1.0,0.0,153.0,0.0,0.0,144.0,40,1.0,0.95625,0.04375
2017-01-01 00:00:00,1102,0.0,1.0,0.0,164.0,0.0,0.0,128.0,40,1.0314465408805031,1.025,0.00625
2017-01-01 00:00:00,1137,99.0,0.0,0.0,9.0,12.0,0.0,80.0,40,0.3442622950819672,0.13125,0.61875
2017-01-01 00:00:00,1147,0.0,0.0,0.0,168.0,0.0,0.0,151.2,40,1.05,1.05,0.0
2017-01-01 00:00:00,1172,0.0,0.0,0.0,161.0,0.0,0.0,129.6,40,1.00625,1.00625,0.0
